sample_pk,biosample_id,biosample_link,sample_id,sample_type,sra_sample,sample_link,sample_xml_link,current_land,current_vegetation,env_feature,env_feature_id,envo_term_iri_env_feature_link,envo_biome_term,envo_biome_id,envo_biome_link,elevation,elevation_unit,ph,ph_meth,tot_nitro,tot_n_meth,tot_org_c,tot_org_c_meth,sampl_collect_device,estimated_size,estimated_size_curated,estimated_size_unit,isol_growth_condt,collection_date,collection_year,propagation,sampl_size,env_material,num_replicons,depth_value,depth_unit,horizon,sample_location_original,sample_location_country,location_split2,location_split3,country_geonames_continent,country_parent,country_geoname_pref_en,country_geonamesname,country_geoname_abbrev,country_geoname_url,country_geoname_id,sample_coordinates_original,sample_lat_dec,sample_lon_dec,location_curation_term,margin_error_value_i,lat_corrected_label_i,lon_corrected_label_i,lat_corrected_value_i,lon_corrected_value_i
MDDBSRS000124,SAMN02864649,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864649,S192,soil,SRS651467,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651467,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651467&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical dry broadleaf forest biome,ENVO:01000227,http://purl.obolibrary.org/obo/ENVO_01000227,99.99,meter,4.08,KCl extraction,0.81839967,isotope spectrometer for total N,11.25403194,isotope spectrometer for total C,2500,2 g,2,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Democratic Republic of Congo:Kiziba,Democratic Republic of Congo,Kiziba,,Africa,Central Africa,Democratic Republic of Congo,Democratic Republic of the Congo,CD,http://www.geonames.org/203312/democratic-republic-of-the-congo.html,203312,11.48375 S 27.6728 E,-11.48375,27.6728,Democratic Republic of Congo,0.001,No,No,-11.48375,27.6728
MDDBSRS000125,SAMN02864650,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864650,S193,soil,SRS651466,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651466,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651466&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,tropical dry broadleaf forest biome,ENVO:01000227,http://purl.obolibrary.org/obo/ENVO_01000227,99.99,meter,4.58,KCl extraction,2.01237406,isotope spectrometer for total N,31.74528086,isotope spectrometer for total C,2500,2 g,2,gram,natural,2012,2012,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Democratic Republic of Congo:Kiziba,Democratic Republic of Congo,Kiziba,,Africa,Central Africa,Democratic Republic of Congo,Democratic Republic of the Congo,CD,http://www.geonames.org/203312/democratic-republic-of-the-congo.html,203312,11.48405 S 27.65878 E,-11.48405,27.65878,Democratic Republic of Congo,0.001,No,No,-11.48405,27.65878
MDDBSRS000126,SAMN02864581,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864581,S113,soil,SRS651398,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651398,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651398&report=FullXml,intermixed hardwood and conifers,natural forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,temperate broadleaf forest biome,ENVO:01000202,http://purl.obolibrary.org/obo/ENVO_01000202,99.99,meter,3.04,KCl extraction,12.9837018,isotope spectrometer for total N,249.7461507,isotope spectrometer for total C,2500,2 g,2,gram,natural,2011,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",England:Limekiln Woods,England,Limekiln Woods,,Europe,United Kingdom,England,England,ENG,http://www.geonames.org/6269131/england.html,6269131,53.12398 N 2.20868 W,53.12398,-2.20868,England Limekiln Woods,0.001,Yes,Yes,52.677449,-2.5180525
MDDBSRS000127,SAMN02864252,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864252,G2541,soil,SRS651068,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651068,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651068&report=FullXml,intermixed hardwood and conifers,old mixed forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,mixed forest biome,ENVO:01000198,http://purl.obolibrary.org/obo/ENVO_01000198,40,meter,3.76,KCl extraction,4.31277292,isotope spectrometer for total N,67.6520202,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Estonia:Jarvselja,Estonia,Jarvselja,,Europe,Nothern Europe,Estonia,Republic of Estonia,EE,http://www.geonames.org/453733/republic-of-estonia.html,453733,58.27711 N 27.32472 E,58.27711,27.32472,Estonia Jarvselja,0.001,No,No,58.27711,27.32472
MDDBSRS000128,SAMN02864253,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864253,G2542,soil,SRS651069,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651069,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651069&report=FullXml,intermixed hardwood and conifers,old mixed forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,mixed forest biome,ENVO:01000198,http://purl.obolibrary.org/obo/ENVO_01000198,40,meter,4.06,KCl extraction,4.6389414,isotope spectrometer for total N,75.2770226,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Estonia:Jarvselja,Estonia,Jarvselja,,Europe,Nothern Europe,Estonia,Republic of Estonia,EE,http://www.geonames.org/453733/republic-of-estonia.html,453733,58.27644 N 27.32429 E,58.27644,27.32429,Estonia Jarvselja,0.001,No,No,58.27644,27.32429
MDDBSRS000129,SAMN02864254,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864254,G2543,soil,SRS651070,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651070,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651070&report=FullXml,intermixed hardwood and conifers,old mixed forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,mixed forest biome,ENVO:01000198,http://purl.obolibrary.org/obo/ENVO_01000198,40,meter,3.78,KCl extraction,4.29027207,isotope spectrometer for total N,80.61468679,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Estonia:Jarvselja,Estonia,Jarvselja,,Europe,Nothern Europe,Estonia,Republic of Estonia,EE,http://www.geonames.org/453733/republic-of-estonia.html,453733,58.27508 N 27.3247 E,58.27508,27.3247,Estonia Jarvselja,0.001,No,No,58.27508,27.3247
MDDBSRS000130,SAMN02864255,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864255,G2544,soil,SRS651071,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651071,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651071&report=FullXml,intermixed hardwood and conifers,old mixed forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,mixed forest biome,ENVO:01000198,http://purl.obolibrary.org/obo/ENVO_01000198,40,meter,3.8,KCl extraction,7.25376467,isotope spectrometer for total N,131.3571302,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Estonia:Jarvselja,Estonia,Jarvselja,,Europe,Nothern Europe,Estonia,Republic of Estonia,EE,http://www.geonames.org/453733/republic-of-estonia.html,453733,58.27423 N 27.32412 E,58.27423,27.32412,Estonia Jarvselja,0.001,No,No,58.27423,27.32412
MDDBSRS000131,SAMN02864256,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864256,G2545,soil,SRS651072,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651072,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651072&report=FullXml,intermixed hardwood and conifers,old mixed forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,mixed forest biome,ENVO:01000198,http://purl.obolibrary.org/obo/ENVO_01000198,40,meter,3.69,KCl extraction,5.27455857,isotope spectrometer for total N,99.35055021,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Estonia:Jarvselja,Estonia,Jarvselja,,Europe,Nothern Europe,Estonia,Republic of Estonia,EE,http://www.geonames.org/453733/republic-of-estonia.html,453733,58.27515 N 27.32349 E,58.27515,27.32349,Estonia Jarvselja,0.001,No,No,58.27515,27.32349
MDDBSRS000132,SAMN02864257,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864257,G2546,soil,SRS651073,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651073,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651073&report=FullXml,intermixed hardwood and conifers,old mixed forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,mixed forest biome,ENVO:01000198,http://purl.obolibrary.org/obo/ENVO_01000198,40,meter,3.02,KCl extraction,15.46058982,isotope spectrometer for total N,364.59797,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Estonia:Jarvselja,Estonia,Jarvselja,,Europe,Nothern Europe,Estonia,Republic of Estonia,EE,http://www.geonames.org/453733/republic-of-estonia.html,453733,58.27618 N 27.32274 E,58.27618,27.32274,Estonia Jarvselja,0.001,No,No,58.27618,27.32274
MDDBSRS000133,SAMN02864258,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864258,G2547,soil,SRS651074,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651074,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651074&report=FullXml,intermixed hardwood and conifers,old mixed forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,mixed forest biome,ENVO:01000198,http://purl.obolibrary.org/obo/ENVO_01000198,40,meter,3.39,KCl extraction,10.62584801,isotope spectrometer for total N,259.2172354,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Estonia:Jarvselja,Estonia,Jarvselja,,Europe,Nothern Europe,Estonia,Republic of Estonia,EE,http://www.geonames.org/453733/republic-of-estonia.html,453733,58.27258 N 27.32785 E,58.27258,27.32785,Estonia Jarvselja,0.001,No,No,58.27258,27.32785
MDDBSRS000134,SAMN02864259,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864259,G2548,soil,SRS651075,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651075,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651075&report=FullXml,intermixed hardwood and conifers,old mixed forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,mixed forest biome,ENVO:01000198,http://purl.obolibrary.org/obo/ENVO_01000198,40,meter,4.17,KCl extraction,8.98369664,isotope spectrometer for total N,156.3697344,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Estonia:Jarvselja,Estonia,Jarvselja,,Europe,Nothern Europe,Estonia,Republic of Estonia,EE,http://www.geonames.org/453733/republic-of-estonia.html,453733,58.27117 N 27.32785 E,58.27117,27.32785,Estonia Jarvselja,0.001,No,No,58.27117,27.32785
MDDBSRS000135,SAMN02864260,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864260,G2550,soil,SRS651076,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651076,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651076&report=FullXml,intermixed hardwood and conifers,old mixed forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,mixed forest biome,ENVO:01000198,http://purl.obolibrary.org/obo/ENVO_01000198,40,meter,4.27,KCl extraction,8.05849406,isotope spectrometer for total N,154.6011804,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Estonia:Jarvselja,Estonia,Jarvselja,,Europe,Nothern Europe,Estonia,Republic of Estonia,EE,http://www.geonames.org/453733/republic-of-estonia.html,453733,58.28339 N 27.32315 E,58.28339,27.32315,Estonia Jarvselja,0.001,Yes,No,58.254007,27.32315
MDDBSRS000136,SAMN02864261,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864261,G2551,soil,SRS651077,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651077,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651077&report=FullXml,intermixed hardwood and conifers,old mixed forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,mixed forest biome,ENVO:01000198,http://purl.obolibrary.org/obo/ENVO_01000198,40,meter,3.54,KCl extraction,7.20080669,isotope spectrometer for total N,130.2966457,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Estonia:Jarvselja,Estonia,Jarvselja,,Europe,Nothern Europe,Estonia,Republic of Estonia,EE,http://www.geonames.org/453733/republic-of-estonia.html,453733,58.28328 N 27.32476 E,58.28328,27.32476,Estonia Jarvselja,0.001,Yes,No,58.254007,27.32476
MDDBSRS000137,SAMN02864262,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864262,G2552,soil,SRS651078,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651078,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651078&report=FullXml,intermixed hardwood and conifers,old mixed forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,mixed forest biome,ENVO:01000198,http://purl.obolibrary.org/obo/ENVO_01000198,40,meter,5.4,KCl extraction,9.36032391,isotope spectrometer for total N,176.3891551,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Estonia:Jarvselja,Estonia,Jarvselja,,Europe,Nothern Europe,Estonia,Republic of Estonia,EE,http://www.geonames.org/453733/republic-of-estonia.html,453733,58.28402 N 27.32152 E,58.28402,27.32152,Estonia Jarvselja,0.001,Yes,No,58.254007,27.32152
MDDBSRS000138,SAMN02864263,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864263,G2553,soil,SRS651079,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651079,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651079&report=FullXml,intermixed hardwood and conifers,old mixed forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,mixed forest biome,ENVO:01000198,http://purl.obolibrary.org/obo/ENVO_01000198,40,meter,5.17,KCl extraction,8.87418753,isotope spectrometer for total N,183.3895976,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Estonia:Jarvselja,Estonia,Jarvselja,,Europe,Nothern Europe,Estonia,Republic of Estonia,EE,http://www.geonames.org/453733/republic-of-estonia.html,453733,58.27779 N 27.32098 E,58.27779,27.32098,Estonia Jarvselja,0.001,No,No,58.27779,27.32098
MDDBSRS000139,SAMN02864264,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864264,G2554,soil,SRS651080,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651080,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651080&report=FullXml,intermixed hardwood and conifers,old mixed forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,mixed forest biome,ENVO:01000198,http://purl.obolibrary.org/obo/ENVO_01000198,40,meter,4.88,KCl extraction,8.89083798,isotope spectrometer for total N,149.6656014,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Estonia:Jarvselja,Estonia,Jarvselja,,Europe,Nothern Europe,Estonia,Republic of Estonia,EE,http://www.geonames.org/453733/republic-of-estonia.html,453733,58.27797 N 27.32377 E,58.27797,27.32377,Estonia Jarvselja,0.001,No,No,58.27797,27.32377
MDDBSRS000140,SAMN02864265,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864265,G2555,soil,SRS651081,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651081,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651081&report=FullXml,intermixed hardwood and conifers,old mixed forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,mixed forest biome,ENVO:01000198,http://purl.obolibrary.org/obo/ENVO_01000198,40,meter,4.33,KCl extraction,4.60965741,isotope spectrometer for total N,82.59575106,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Estonia:Jarvselja,Estonia,Jarvselja,,Europe,Nothern Europe,Estonia,Republic of Estonia,EE,http://www.geonames.org/453733/republic-of-estonia.html,453733,58.27624 N 27.32687 E,58.27624,27.32687,Estonia Jarvselja,0.001,No,No,58.27624,27.32687
MDDBSRS000141,SAMN02864266,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864266,G2556,soil,SRS651082,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651082,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651082&report=FullXml,intermixed hardwood and conifers,old mixed forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,mixed forest biome,ENVO:01000198,http://purl.obolibrary.org/obo/ENVO_01000198,40,meter,2.79,KCl extraction,11.48333457,isotope spectrometer for total N,360.3730818,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Estonia:Jarvselja,Estonia,Jarvselja,,Europe,Nothern Europe,Estonia,Republic of Estonia,EE,http://www.geonames.org/453733/republic-of-estonia.html,453733,58.26945 N 27.3335 E,58.26945,27.3335,Estonia Jarvselja,0.001,No,No,58.26945,27.3335
MDDBSRS000142,SAMN02864267,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864267,G2557,soil,SRS651083,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651083,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651083&report=FullXml,intermixed hardwood and conifers,old mixed forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,mixed forest biome,ENVO:01000198,http://purl.obolibrary.org/obo/ENVO_01000198,40,meter,4.18,KCl extraction,9.36460357,isotope spectrometer for total N,167.4681782,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Estonia:Jarvselja,Estonia,Jarvselja,,Europe,Nothern Europe,Estonia,Republic of Estonia,EE,http://www.geonames.org/453733/republic-of-estonia.html,453733,58.276 N 27.33773 E,58.276,27.33773,Estonia Jarvselja,0.001,No,No,58.276,27.33773
MDDBSRS000143,SAMN02864268,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864268,G2558,soil,SRS651084,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651084,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651084&report=FullXml,intermixed hardwood and conifers,old mixed forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,mixed forest biome,ENVO:01000198,http://purl.obolibrary.org/obo/ENVO_01000198,40,meter,3.94,KCl extraction,8.07565597,isotope spectrometer for total N,142.4717963,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Estonia:Jarvselja,Estonia,Jarvselja,,Europe,Nothern Europe,Estonia,Republic of Estonia,EE,http://www.geonames.org/453733/republic-of-estonia.html,453733,58.27534 N 27.33476 E,58.27534,27.33476,Estonia Jarvselja,0.001,No,No,58.27534,27.33476
MDDBSRS000144,SAMN02864269,https://www.ncbi.nlm.nih.gov/biosample/?term=SAMN02864269,G2559,soil,SRS651085,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651085,https://www.ncbi.nlm.nih.gov/sra/?term=SRS651085&report=FullXml,intermixed hardwood and conifers,old mixed forest,forest,ENVO:00000111,http://purl.obolibrary.org/obo/ENVO_00000111,mixed forest biome,ENVO:01000198,http://purl.obolibrary.org/obo/ENVO_01000198,40,meter,2.84,KCl extraction,14.87578577,isotope spectrometer for total N,386.4394369,isotope spectrometer for total C,PVC tube 50 mm diam.,2 g,2,gram,natural,2011-07,2011,not applicable,40 pooled cores of 50-mm diam. Samples to 50 mm depth from 2500-m2 area,soil,4,0.025,meter,"O horizon, A horizon",Estonia:Jarvselja,Estonia,Jarvselja,,Europe,Nothern Europe,Estonia,Republic of Estonia,EE,http://www.geonames.org/453733/republic-of-estonia.html,453733,58.27285 N 27.33115 E,58.27285,27.33115,Estonia Jarvselja,0.001,No,No,58.27285,27.33115
